"time","save.time","save.save.expend_d","save.save.expend_nd","save.save.price_d","save.save.price_nd","save.save.credit"
2011.83333333333,2011.83333333333,2.41576420118044,0.728433253624416,-0.133227954939752,0.965188537783668,-0.161943355230321
2012.08333333333,2012.08333333333,0.188055753094218,-0.114105481380733,-0.587426868248375,-0.199907426577983,-2.29518271782023
2012.33333333333,2012.33333333333,1.28924239117225,0.0494190793276061,-0.575610820559547,0.244709858346237,-0.916291292151961
2012.58333333333,2012.58333333333,2.24232394633646,0.0025569171828721,-0.344076288366235,0.811723468365333,-0.587496444302094
2012.83333333333,2012.83333333333,2.47983831528877,1.50172448049766,-0.253861127115496,-0.0589357762041054,0.503779402995708
2013.08333333333,2013.08333333333,0.487100698978082,0.0891735788581371,-0.666166935409684,-1.03948010395625,0.0837170413063859
2013.33333333333,2013.33333333333,0.90814738714684,0.765939942147753,-0.545119709953035,0.433620331660656,-0.587496444302094
2013.58333333333,2013.58333333333,1.01995374247181,0.963859889379393,-0.525094612546706,0.0126393365488475,-0.252844635335858
2013.83333333333,2013.83333333333,1.66057857791415,0.319113826558137,-0.855026029903172,0.622209584345157,-0.168918959084463
2014.08333333333,2014.08333333333,3.66543427356731,1.01427994606063,-0.671565421270248,0.467495513800031,0
2014.33333333333,2014.33333333333,1.71910079704425,0.841998995099047,-0.360458593520097,-0.12413097891617,-0.0845666012343482
2014.58333333333,2014.58333333333,1.91379059785852,1.18564683505866,-0.751295699894783,-1.50367102705227,1.42799570614707
2014.83333333333,2014.83333333333,1.89331359287941,0.989807432382861,-0.721757727173244,-2.75689547059326,-0.083437635211947
2015.08333333333,2015.08333333333,1.99646118302717,0.601889350980045,0.0523388332775987,0.747754974376935,0.499584719337154
2015.33333333333,2015.33333333333,1.2989598775178,1.04265708418367,-0.607864000554237,-0.0808121162378939,0.497101272202061
2015.58333333333,2015.58333333333,0.643871846307675,0.377894491997566,-0.601951674328571,-1.24231438010511,0.986850114075377
2015.83333333333,2015.83333333333,1.32215720223279,0.931100497405879,-0.482635736762749,-1.34291656504839,0.733798645291284
2016.08333333333,2016.08333333333,0.844575850571516,0.875984090069792,-0.304290337610791,0.820103130663163,-1.22600636583412
2016.33333333333,2016.33333333333,2.53072435131116,0.318858604641292,-1.0252898119786,-0.075201727086327,2.83764479407989
2016.58333333333,2016.58333333333,1.55661937935889,0.164390018385063,-0.916100104509798,0.817066665577748,-0.802572526230394
2016.83333333333,2016.83333333333,0.800596266314457,0.943386048498951,-0.0762266840189874,0.84344624046615,1.04209359882588
2017.08333333333,2017.08333333333,1.26540869441349,0.950041868952312,-0.595972998448513,-0.630910590972178,1.81751348396735
2017.33333333333,2017.33333333333,2.54203455294864,0.57291116822995,-0.877554099461264,0.490829320942332,2.39856759846044
2017.58333333333,2017.58333333333,3.64348877547691,1.2879738552467,-0.276767334975769,0.84649521131297,0.609757986811887
2017.83333333333,2017.83333333333,1.28450009789454,0.727860363373267,-0.133120897449857,0.867937437475952,3.50913198112699
2018.08333333333,2018.08333333333,0.575525055153037,0.0667175115200536,-0.252609590005548,0.523240170656614,3.67344147599855
2018.33333333333,2018.33333333333,0.719593495182025,0.320796654215982,-0.485789855226937,-0.0107709556389501,1.68306918244738
2018.58333333333,2018.58333333333,0.165053778771451,0.686704415590356,-0.122071569434823,-0.227439929424289,2.40478781816384
2018.83333333333,2018.83333333333,-0.791569232388412,0.729027992737841,0.0997029342349798,-0.652834458029883,2.41460423052184
2019.08333333333,2019.08333333333,2.50394945288406,1.20329100378633,-0.341232944798175,0.804845196700743,0.2647255020507
2019.33333333333,2019.33333333333,2.26363623638868,0.98289254752153,-0.521734976502408,-0.223683012915465,-0.198478397938562
2019.58333333333,2019.58333333333,1.40278757007835,-0.0125376613191008,-0.591513783823761,0.485970544127312,-1.53489833488152
2019.83333333333,2019.83333333333,-4.54519132967341,1.47323644017696,-0.318290594961201,-0.295612043659155,1.46865123076938
2020.08333333333,2020.08333333333,-0.0477375449829509,-3.33971617017887,-0.778278735313531,-1.83918006099839,-3.85052633831076
2020.33333333333,2020.33333333333,17.4115463297706,6.71986531988402,1.09450577270138,0.950031492295977,0.41237171838624
2020.58333333333,2020.58333333333,1.38670039808453,0.442787796157518,0.646898644520544,0.133432851192605,0.478960888256408
2020.83333333333,2020.83333333333,6.25117131721211,2.40148697195721,0.302980906519856,1.95911139991081,0.680274732275254
2021.08333333333,2021.08333333333,3.34626191324894,3.45718970562103,3.39022330321672,1.27710248535049,-0.953685702322105
2021.33333333333,2021.33333333333,-6.57137872862599,0.274375448928765,2.31931533252236,1.58248563561809,-0.480275365723459
2021.58333333333,2021.58333333333,2.62552458873238,0.634794099638469,2.19688338034594,2.68116558696505,-0.206540520927678
2021.83333333333,2021.83333333333,0.375669465045192,-0.684160954248014,2.03590778888962,3.26961128741337,0.343997587244349
2022.08333333333,2022.08333333333,-0.232035711471568,-0.000659989374085512,0.335324345298993,3.47836146075533,3.84014850317245
2022.33333333333,2022.33333333333,0.232188591774829,-0.410877699083656,0.715834510106461,0.722043284420426,7.2643393430682
2022.58333333333,2022.58333333333,-0.247717668469605,0.120419991262466,-0.41288629061782,0.261582381948244,15.8793498381381
2022.83333333333,2022.83333333333,3.26979288987062,0.122889533819759,-0.223669467571774,0.395319330564714,5.21057592145153
2023.08333333333,2023.08333333333,-0.0819607104393327,0.229648105553792,0.0239556269226782,0.076850647512039,3.66520380583233
2023.33333333333,2023.33333333333,1.62093758800275,0.950334786903539,-1.12564244698738,0.96028159926167,1.66551553950414
2023.58333333333,2023.58333333333,0.786133638258946,0.705698639110253,-0.890924512472058,-0.0577089561077493,1.3127239610482
2023.83333333333,2023.83333333333,-1.13857315415657,-0.266223197577631,-0.119454661413609,-0.138972629693956,0.557363263602628
